tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,monh
5016,3/20/2020 18:22,3/20/2020 19:45,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42187,Subscriber,1963,1,3
3137,3/20/2020 18:22,3/20/2020 19:14,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42433,Subscriber,1991,1,3
1028,3/20/2020 18:22,3/20/2020 18:39,3199,Newport Pkwy,40.7287448,-74.0321082,3196,Riverview Park,40.7443187,-74.0439909,42529,Customer,1982,0,3
1459,3/20/2020 18:22,3/20/2020 18:46,3192,Liberty Light Rail,40.7112423,-74.0557013,3267,Morris Canal,40.71241882,-74.03852552,42464,Customer,1969,0,3
2291,3/20/2020 18:23,3/20/2020 19:01,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42360,Subscriber,1970,1,3
574,3/20/2020 18:24,3/20/2020 18:34,3267,Morris Canal,40.71241882,-74.03852552,3275,Columbus Drive,40.7183552,-74.03891444,42183,Subscriber,1990,1,3
771,3/20/2020 18:24,3/20/2020 18:37,3679,Bergen Ave,40.72210379,-74.071455,3203,Hamilton Park,40.72759597,-74.04424731,42336,Customer,1969,0,3
1351,3/20/2020 18:24,3/20/2020 18:47,3483,Montgomery St,40.71942,-74.05099,3203,Hamilton Park,40.72759597,-74.04424731,42141,Subscriber,1987,1,3
555,3/20/2020 18:25,3/20/2020 18:34,3267,Morris Canal,40.71241882,-74.03852552,3275,Columbus Drive,40.7183552,-74.03891444,42106,Subscriber,1994,2,3
2331,3/20/2020 18:25,3/20/2020 19:04,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42401,Customer,1995,1,3
228,3/20/2020 18:26,3/20/2020 18:29,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,42459,Subscriber,1986,2,3
336,3/20/2020 18:26,3/20/2020 18:32,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42373,Subscriber,1992,1,3
745,3/20/2020 18:27,3/20/2020 18:40,3192,Liberty Light Rail,40.7112423,-74.0557013,3481,York St,40.71649,-74.04105,42569,Customer,1969,0,3
725,3/20/2020 18:27,3/20/2020 18:39,3192,Liberty Light Rail,40.7112423,-74.0557013,3481,York St,40.71649,-74.04105,42503,Subscriber,1988,2,3
2168,3/20/2020 18:28,3/20/2020 19:04,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42164,Customer,1995,2,3
3184,3/20/2020 18:30,3/20/2020 19:23,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3272,Jersey & 3rd,40.72333159,-74.04595256,42275,Customer,1969,0,3
3192,3/20/2020 18:30,3/20/2020 19:23,3203,Hamilton Park,40.72759597,-74.04424731,3267,Morris Canal,40.71241882,-74.03852552,42476,Subscriber,1984,2,3
2741,3/20/2020 18:31,3/20/2020 19:17,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42134,Customer,1969,0,3
2673,3/20/2020 18:32,3/20/2020 19:17,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42469,Customer,1969,0,3
1220,3/20/2020 18:32,3/20/2020 18:53,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458404,-74.04281706,42404,Subscriber,1977,1,3
1298,3/20/2020 18:32,3/20/2020 18:54,3279,Dixon Mills,40.72163014,-74.04996783,3279,Dixon Mills,40.72163014,-74.04996783,42321,Subscriber,1984,2,3
5794,3/20/2020 18:33,3/20/2020 20:10,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42255,Subscriber,1990,1,3
2258,3/20/2020 18:34,3/20/2020 19:11,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,42296,Customer,1969,0,3
2238,3/20/2020 18:34,3/20/2020 19:11,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,42500,Customer,1969,0,3
2277,3/20/2020 18:36,3/20/2020 19:14,3269,Brunswick & 6th,40.72601173,-74.05038893,3269,Brunswick & 6th,40.72601173,-74.05038893,42613,Subscriber,1964,1,3
1408,3/20/2020 18:38,3/20/2020 19:01,3185,City Hall,40.7177325,-74.043845,3273,Manila & 1st,40.72165072,-74.04288411,42267,Subscriber,1958,1,3
96,3/20/2020 18:38,3/20/2020 18:40,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42221,Customer,1969,0,3
64,3/20/2020 18:38,3/20/2020 18:39,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42483,Customer,1969,0,3
569,3/20/2020 18:40,3/20/2020 18:49,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,42273,Subscriber,1958,1,3
1386,3/20/2020 18:41,3/20/2020 19:04,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42221,Customer,1969,0,3
2780,3/20/2020 18:41,3/20/2020 19:27,3677,Glenwood Ave,40.72755147,-74.07106072,3677,Glenwood Ave,40.72755147,-74.07106072,15363,Subscriber,1968,2,3
1380,3/20/2020 18:41,3/20/2020 19:04,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42162,Customer,1969,0,3
2508,3/20/2020 18:41,3/20/2020 19:23,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,39059,Subscriber,1995,2,3
2478,3/20/2020 18:41,3/20/2020 19:22,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,42228,Subscriber,1995,2,3
264,3/20/2020 18:45,3/20/2020 18:49,3186,Grove St PATH,40.71958612,-74.04311746,3681,Grand St,40.71517768,-74.03768331,42373,Subscriber,1993,1,3
739,3/20/2020 18:45,3/20/2020 18:57,3192,Liberty Light Rail,40.7112423,-74.0557013,3280,Astor Place,40.7192822,-74.07126188,42364,Subscriber,1977,2,3
648,3/20/2020 18:45,3/20/2020 18:56,3220,5 Corners Library,40.73496102,-74.05950308,3281,Leonard Gordon Park,40.74590997,-74.05727148,42419,Subscriber,1992,1,3
406,3/20/2020 18:46,3/20/2020 18:52,3205,JC Medical Center,40.71653978,-74.04963791,3279,Dixon Mills,40.72163014,-74.04996783,42599,Customer,1969,0,3
702,3/20/2020 18:46,3/20/2020 18:57,3278,Monmouth and 6th,40.72568548,-74.04879034,3270,Jersey & 6th St,40.72528911,-74.04557168,42395,Subscriber,1981,2,3
699,3/20/2020 18:46,3/20/2020 18:58,3278,Monmouth and 6th,40.72568548,-74.04879034,3270,Jersey & 6th St,40.72528911,-74.04557168,42481,Subscriber,1982,1,3
388,3/20/2020 18:46,3/20/2020 18:52,3205,JC Medical Center,40.71653978,-74.04963791,3279,Dixon Mills,40.72163014,-74.04996783,42370,Customer,1969,0,3
315,3/20/2020 18:47,3/20/2020 18:52,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,42201,Subscriber,1961,2,3
1173,3/20/2020 18:49,3/20/2020 19:09,3267,Morris Canal,40.71241882,-74.03852552,3199,Newport Pkwy,40.7287448,-74.0321082,42464,Customer,1969,0,3
614,3/20/2020 18:49,3/20/2020 19:00,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,42409,Customer,1969,0,3
849,3/20/2020 18:50,3/20/2020 19:04,3280,Astor Place,40.7192822,-74.07126188,3186,Grove St PATH,40.71958612,-74.04311746,42368,Subscriber,1984,2,3
1231,3/20/2020 18:50,3/20/2020 19:10,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,42141,Subscriber,1987,1,3
1428,3/20/2020 18:52,3/20/2020 19:16,3279,Dixon Mills,40.72163014,-74.04996783,3279,Dixon Mills,40.72163014,-74.04996783,42287,Subscriber,1996,1,3
1604,3/20/2020 18:55,3/20/2020 19:22,3184,Paulus Hook,40.7141454,-74.0335519,3677,Glenwood Ave,40.72755147,-74.07106072,42467,Subscriber,1959,1,3
132,3/20/2020 18:55,3/20/2020 18:57,3279,Dixon Mills,40.72163014,-74.04996783,3278,Monmouth and 6th,40.72568548,-74.04879034,42263,Subscriber,1981,1,3
1298,3/20/2020 18:56,3/20/2020 19:17,3483,Montgomery St,40.71942,-74.05099,3276,Marin Light Rail,40.71458404,-74.04281706,42488,Subscriber,1958,1,3
416,3/20/2020 18:56,3/20/2020 19:03,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3269,Brunswick & 6th,40.72601173,-74.05038893,42438,Subscriber,1986,1,3
702,3/20/2020 18:56,3/20/2020 19:08,3273,Manila & 1st,40.72165072,-74.04288411,3192,Liberty Light Rail,40.7112423,-74.0557013,30333,Subscriber,1976,1,3
1200,3/20/2020 18:57,3/20/2020 19:17,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42396,Subscriber,1984,1,3
1207,3/20/2020 18:57,3/20/2020 19:17,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42200,Customer,1990,2,3
2118,3/20/2020 19:01,3/20/2020 19:36,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42507,Customer,1969,0,3
2099,3/20/2020 19:01,3/20/2020 19:36,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42311,Subscriber,1983,1,3
1454,3/20/2020 19:01,3/20/2020 19:26,3273,Manila & 1st,40.72165072,-74.04288411,3202,Newport PATH,40.7272235,-74.0337589,42267,Subscriber,1958,1,3
3833,3/20/2020 19:03,3/20/2020 20:07,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42412,Customer,1984,2,3
1185,3/20/2020 19:03,3/20/2020 19:23,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42621,Subscriber,1991,2,3
3938,3/20/2020 19:03,3/20/2020 20:09,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42132,Customer,1969,0,3
3945,3/20/2020 19:03,3/20/2020 20:09,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,34183,Customer,1969,0,3
3753,3/20/2020 19:04,3/20/2020 20:07,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42340,Customer,1982,1,3
473,3/20/2020 19:05,3/20/2020 19:13,3276,Marin Light Rail,40.71458404,-74.04281706,3270,Jersey & 6th St,40.72528911,-74.04557168,42160,Subscriber,1989,1,3
1110,3/20/2020 19:06,3/20/2020 19:24,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,42553,Subscriber,1986,2,3
2362,3/20/2020 19:06,3/20/2020 19:45,3210,Pershing Field,40.74267714,-74.05178863,3212,Christ Hospital,40.73478582,-74.05044364,42583,Subscriber,1991,1,3
864,3/20/2020 19:08,3/20/2020 19:22,3281,Leonard Gordon Park,40.74590997,-74.05727148,3206,Hilltop,40.7311689,-74.0575736,42419,Subscriber,1992,1,3
594,3/20/2020 19:08,3/20/2020 19:18,3195,Sip Ave,40.7308971,-74.06391263,3212,Christ Hospital,40.73478582,-74.05044364,42246,Subscriber,1971,2,3
407,3/20/2020 19:09,3/20/2020 19:15,3211,Newark Ave,40.72152515,-74.04630454,3276,Marin Light Rail,40.71458404,-74.04281706,42480,Subscriber,1983,1,3
232,3/20/2020 19:09,3/20/2020 19:13,3209,Brunswick St,40.7241765,-74.0506564,3185,City Hall,40.7177325,-74.043845,42421,Subscriber,1989,1,3
598,3/20/2020 19:16,3/20/2020 19:26,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42500,Subscriber,1997,1,3
785,3/20/2020 19:18,3/20/2020 19:31,3199,Newport Pkwy,40.7287448,-74.0321082,3211,Newark Ave,40.72152515,-74.04630454,42464,Subscriber,1989,2,3
1267,3/20/2020 19:25,3/20/2020 19:46,3267,Morris Canal,40.71241882,-74.03852552,3203,Hamilton Park,40.72759597,-74.04424731,42476,Subscriber,1984,2,3
1378,3/20/2020 19:25,3/20/2020 19:48,3203,Hamilton Park,40.72759597,-74.04424731,3220,5 Corners Library,40.73496102,-74.05950308,42115,Subscriber,1991,1,3
2533,3/20/2020 19:25,3/20/2020 20:07,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42261,Subscriber,1971,2,3
1411,3/20/2020 19:26,3/20/2020 19:49,3275,Columbus Drive,40.7183552,-74.03891444,3203,Hamilton Park,40.72759597,-74.04424731,42266,Subscriber,1985,1,3
1671,3/20/2020 19:26,3/20/2020 19:54,3202,Newport PATH,40.7272235,-74.0337589,3198,Heights Elevator,40.74871595,-74.0404433,42267,Subscriber,1958,1,3
927,3/20/2020 19:26,3/20/2020 19:42,3278,Monmouth and 6th,40.72568548,-74.04879034,3209,Brunswick St,40.7241765,-74.0506564,42285,Subscriber,1990,1,3
2475,3/20/2020 19:27,3/20/2020 20:08,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,42376,Subscriber,1970,1,3
902,3/20/2020 19:27,3/20/2020 19:42,3278,Monmouth and 6th,40.72568548,-74.04879034,3209,Brunswick St,40.7241765,-74.0506564,42186,Subscriber,1993,2,3
887,3/20/2020 19:29,3/20/2020 19:44,3275,Columbus Drive,40.7183552,-74.03891444,3272,Jersey & 3rd,40.72333159,-74.04595256,42183,Subscriber,1992,1,3
508,3/20/2020 19:30,3/20/2020 19:38,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,42585,Subscriber,1983,1,3
1882,3/20/2020 19:31,3/20/2020 20:02,3267,Morris Canal,40.71241882,-74.03852552,3187,Warren St,40.7211236,-74.03805095,42147,Subscriber,1985,1,3
288,3/20/2020 19:33,3/20/2020 19:38,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,42361,Subscriber,1985,1,3
1692,3/20/2020 19:34,3/20/2020 20:02,3275,Columbus Drive,40.7183552,-74.03891444,3192,Liberty Light Rail,40.7112423,-74.0557013,42215,Customer,1992,2,3
1667,3/20/2020 19:34,3/20/2020 20:02,3275,Columbus Drive,40.7183552,-74.03891444,3192,Liberty Light Rail,40.7112423,-74.0557013,42203,Customer,1991,1,3
482,3/20/2020 19:36,3/20/2020 19:44,3678,Fairmount Ave,40.72572614,-74.07195926,3194,McGinley Square,40.72533993,-74.06762213,42113,Customer,1969,0,3
301778,3/20/2020 19:36,3/24/2020 7:25,3678,Fairmount Ave,40.72572614,-74.07195926,3186,Grove St PATH,40.71958612,-74.04311746,42385,Customer,1969,0,3
432,3/20/2020 19:36,3/20/2020 19:43,3678,Fairmount Ave,40.72572614,-74.07195926,3194,McGinley Square,40.72533993,-74.06762213,42234,Customer,1969,0,3
277,3/20/2020 19:41,3/20/2020 19:46,3276,Marin Light Rail,40.71458404,-74.04281706,3481,York St,40.71649,-74.04105,42402,Subscriber,1962,1,3
130,3/20/2020 19:43,3/20/2020 19:45,3275,Columbus Drive,40.7183552,-74.03891444,3639,Harborside,40.7192517,-74.034234,42106,Subscriber,1987,1,3
1000,3/20/2020 19:43,3/20/2020 19:59,3206,Hilltop,40.7311689,-74.0575736,3213,Van Vorst Park,40.71848892,-74.04772663,42419,Subscriber,1968,1,3
211,3/20/2020 19:45,3/20/2020 19:48,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,42183,Subscriber,1989,2,3
2085,3/20/2020 19:45,3/20/2020 20:19,3677,Glenwood Ave,40.72755147,-74.07106072,3677,Glenwood Ave,40.72755147,-74.07106072,42361,Customer,1991,2,3
2079,3/20/2020 19:46,3/20/2020 20:21,3194,McGinley Square,40.72533993,-74.06762213,3185,City Hall,40.7177325,-74.043845,42574,Customer,1969,0,3
1955,3/20/2020 19:48,3/20/2020 20:20,3194,McGinley Square,40.72533993,-74.06762213,3185,City Hall,40.7177325,-74.043845,42436,Customer,1969,0,3
2067,3/20/2020 19:48,3/20/2020 20:22,3194,McGinley Square,40.72533993,-74.06762213,3185,City Hall,40.7177325,-74.043845,42575,Customer,1969,0,3
2402,3/20/2020 19:48,3/20/2020 20:28,3205,JC Medical Center,40.71653978,-74.04963791,3270,Jersey & 6th St,40.72528911,-74.04557168,42134,Subscriber,1990,2,3
1519,3/20/2020 19:48,3/20/2020 20:14,3220,5 Corners Library,40.73496102,-74.05950308,3638,Washington St,40.7242941,-74.0354826,42115,Subscriber,1991,1,3
1203,3/20/2020 19:50,3/20/2020 20:10,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42265,Subscriber,1988,1,3
1876,3/20/2020 19:50,3/20/2020 20:22,3194,McGinley Square,40.72533993,-74.06762213,3185,City Hall,40.7177325,-74.043845,42442,Customer,1969,0,3
457,3/20/2020 19:51,3/20/2020 19:59,3214,Essex Light Rail,40.7127742,-74.0364857,3639,Harborside,40.7192517,-74.034234,42245,Subscriber,1981,1,3
794,3/20/2020 19:53,3/20/2020 20:06,3205,JC Medical Center,40.71653978,-74.04963791,3192,Liberty Light Rail,40.7112423,-74.0557013,42151,Customer,1969,0,3
1943,3/20/2020 19:54,3/20/2020 20:26,3198,Heights Elevator,40.74871595,-74.0404433,3195,Sip Ave,40.7308971,-74.06391263,42267,Subscriber,1958,1,3
376,3/20/2020 19:55,3/20/2020 20:01,3276,Marin Light Rail,40.71458404,-74.04281706,3211,Newark Ave,40.72152515,-74.04630454,42550,Subscriber,1986,2,3
886,3/20/2020 19:56,3/20/2020 20:11,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42470,Subscriber,1983,1,3
184,3/20/2020 20:00,3/20/2020 20:03,3213,Van Vorst Park,40.71848892,-74.04772663,3205,JC Medical Center,40.71653978,-74.04963791,42419,Subscriber,1968,1,3
2061,3/20/2020 20:04,3/20/2020 20:39,3205,JC Medical Center,40.71653978,-74.04963791,3276,Marin Light Rail,40.71458404,-74.04281706,42419,Subscriber,1968,1,3
1930,3/20/2020 20:05,3/20/2020 20:37,3192,Liberty Light Rail,40.7112423,-74.0557013,3275,Columbus Drive,40.7183552,-74.03891444,42203,Customer,1991,1,3
1968,3/20/2020 20:05,3/20/2020 20:38,3192,Liberty Light Rail,40.7112423,-74.0557013,3275,Columbus Drive,40.7183552,-74.03891444,42215,Customer,1992,2,3
427,3/20/2020 20:08,3/20/2020 20:15,3187,Warren St,40.7211236,-74.03805095,3269,Brunswick & 6th,40.72601173,-74.05038893,42376,Subscriber,1970,1,3
160,3/20/2020 20:09,3/20/2020 20:11,3278,Monmouth and 6th,40.72568548,-74.04879034,3279,Dixon Mills,40.72163014,-74.04996783,42263,Subscriber,1981,1,3
1570,3/20/2020 20:09,3/20/2020 20:35,3269,Brunswick & 6th,40.72601173,-74.05038893,3269,Brunswick & 6th,40.72601173,-74.05038893,42613,Subscriber,1958,1,3
569,3/20/2020 20:10,3/20/2020 20:19,3192,Liberty Light Rail,40.7112423,-74.0557013,3206,Hilltop,40.7311689,-74.0575736,42255,Subscriber,1990,1,3
353,3/20/2020 20:11,3/20/2020 20:17,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,42368,Subscriber,1986,2,3
1290,3/20/2020 20:17,3/20/2020 20:38,3267,Morris Canal,40.71241882,-74.03852552,3483,Montgomery St,40.71942,-74.05099,42441,Subscriber,1958,1,3
458,3/20/2020 20:19,3/20/2020 20:27,3203,Hamilton Park,40.72759597,-74.04424731,3275,Columbus Drive,40.7183552,-74.03891444,42266,Subscriber,1985,1,3
600,3/20/2020 20:24,3/20/2020 20:34,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,42433,Customer,1969,0,3
728,3/20/2020 20:25,3/20/2020 20:37,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42515,Subscriber,1989,0,3
601,3/20/2020 20:25,3/20/2020 20:35,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,42141,Subscriber,1968,1,3
417,3/20/2020 20:28,3/20/2020 20:35,3279,Dixon Mills,40.72163014,-74.04996783,3639,Harborside,40.7192517,-74.034234,42287,Subscriber,1969,1,3
374,3/20/2020 20:32,3/20/2020 20:38,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,42267,Subscriber,1976,1,3
1438,3/20/2020 20:39,3/20/2020 21:03,3276,Marin Light Rail,40.71458404,-74.04281706,3199,Newport Pkwy,40.7287448,-74.0321082,42419,Subscriber,1968,1,3
389,3/20/2020 20:44,3/20/2020 20:51,3193,Lincoln Park,40.7246051,-74.07840595,3280,Astor Place,40.7192822,-74.07126188,42360,Subscriber,1960,1,3
476,3/20/2020 20:45,3/20/2020 20:53,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,42562,Subscriber,1964,1,3
118,3/20/2020 20:50,3/20/2020 20:52,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,42429,Subscriber,1993,1,3
395,3/20/2020 21:06,3/20/2020 21:13,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,42419,Subscriber,1968,1,3
394,3/20/2020 21:11,3/20/2020 21:17,3638,Washington St,40.7242941,-74.0354826,3203,Hamilton Park,40.72759597,-74.04424731,42115,Subscriber,1991,1,3
316,3/20/2020 21:12,3/20/2020 21:18,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42515,Subscriber,1964,1,3
3373,3/20/2020 21:16,3/20/2020 22:12,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42152,Customer,1969,0,3
3372,3/20/2020 21:16,3/20/2020 22:12,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42562,Customer,1969,0,3
1684,3/20/2020 21:20,3/20/2020 21:48,3268,Lafayette Park,40.71346383,-74.06285852,3268,Lafayette Park,40.71346383,-74.06285852,42512,Customer,1969,0,3
431,3/20/2020 21:40,3/20/2020 21:47,3213,Van Vorst Park,40.71848892,-74.04772663,3268,Lafayette Park,40.71346383,-74.06285852,42155,Subscriber,1997,2,3
1758,3/20/2020 21:46,3/20/2020 22:16,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,42317,Subscriber,1997,1,3
1383,3/20/2020 21:55,3/20/2020 22:18,3187,Warren St,40.7211236,-74.03805095,3209,Brunswick St,40.7241765,-74.0506564,42419,Subscriber,1968,1,3
1723,3/20/2020 21:57,3/20/2020 22:26,3192,Liberty Light Rail,40.7112423,-74.0557013,3202,Newport PATH,40.7272235,-74.0337589,42261,Subscriber,1984,1,3
1677,3/20/2020 21:58,3/20/2020 22:26,3185,City Hall,40.7177325,-74.043845,3679,Bergen Ave,40.72210379,-74.071455,42350,Customer,1969,0,3
1609,3/20/2020 21:59,3/20/2020 22:26,3185,City Hall,40.7177325,-74.043845,3679,Bergen Ave,40.72210379,-74.071455,42436,Customer,1969,0,3
1624,3/20/2020 21:59,3/20/2020 22:26,3185,City Hall,40.7177325,-74.043845,3679,Bergen Ave,40.72210379,-74.071455,42442,Customer,1969,0,3
148931,3/20/2020 22:00,3/22/2020 15:22,3185,City Hall,40.7177325,-74.043845,3195,Sip Ave,40.7308971,-74.06391263,42574,Customer,1969,0,3
1102,3/20/2020 22:02,3/20/2020 22:20,3205,JC Medical Center,40.71653978,-74.04963791,3639,Harborside,40.7192517,-74.034234,42495,Subscriber,1990,1,3
1091,3/20/2020 22:02,3/20/2020 22:20,3205,JC Medical Center,40.71653978,-74.04963791,3639,Harborside,40.7192517,-74.034234,42341,Customer,1969,0,3
821,3/20/2020 22:16,3/20/2020 22:30,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,42634,Subscriber,1997,1,3
1776,3/20/2020 22:27,3/20/2020 22:56,3202,Newport PATH,40.7272235,-74.0337589,3192,Liberty Light Rail,40.7112423,-74.0557013,40910,Subscriber,1984,1,3
601,3/20/2020 22:49,3/20/2020 22:59,3184,Paulus Hook,40.7141454,-74.0335519,3273,Manila & 1st,40.72165072,-74.04288411,42426,Subscriber,1986,1,3
1188,3/20/2020 22:54,3/20/2020 23:13,3694,Jackson Square,40.71113,-74.0789,3638,Washington St,40.7242941,-74.0354826,42347,Customer,1969,0,3
698,3/20/2020 23:02,3/20/2020 23:14,3269,Brunswick & 6th,40.72601173,-74.05038893,3276,Marin Light Rail,40.71458404,-74.04281706,42183,Subscriber,1986,2,3
